zcta19,year,avg_download_speed,avg_upload_speed,tot_hs_providers,res_hs_providers
3279,2020,193.3343,9.131789,1,1
3280,2020,70.0871,54.79491,1,1
3281,2020,266.9129,152.4263,2,2
3282,2020,173.3857,7.738961,1,1
3284,2020,63.24922,14.97888,2,2
3285,2020,166.6002,7.272007,1,1
3287,2020,248.5599,53.10929,2,2
3290,2020,231.4727,65.06642,3,3
3291,2020,143.4444,5.955555,1,1
3293,2020,185.8615,8.050103,1,1
3301,2020,125.6414,5.981122,1,1
3303,2020,164.0119,25.5098,2,2
3304,2020,155.1961,18.86273,2,2
3307,2020,176.278,18.96912,3,3
3431,2020,165.9411,9.145145,3,3
3440,2020,255.1895,60.415,3,3
3441,2020,130.3358,5.381313,1,1
3442,2020,251.5363,51.27345,2,2
3443,2020,134.4987,116.6157,1,1
3444,2020,33.87838,2.616818,1,1
3445,2020,33.125,2.738795,0,0
3446,2020,178.1739,7.285536,2,2
3447,2020,35.50961,2.746988,1,1
3448,2020,90.31729,4.831371,2,2
3449,2020,126.9967,6.188,2,2
3450,2020,34.13467,2.667042,1,1
3451,2020,126.6527,5.514319,1,1
3452,2020,123.9471,5.689161,1,1
3455,2020,139.8467,6.215512,1,1
3456,2020,22.83965,2.961003,1,1
3457,2020,32.57196,2.393065,0,0
3458,2020,117.8727,6.292023,1,1
3461,2020,34.73132,3.335687,1,1
3462,2020,135.8825,113.1654,1,1
3464,2020,31.33607,2.211869,0,0
3465,2020,35.77252,2.73715,1,1
3466,2020,133.662,95.24419,2,2
3467,2020,35.17265,17.94842,1,1
3470,2020,117.1721,5.182912,2,2
3561,2020,136.7243,6.934996,1,1
3570,2020,146.7178,7.84985,1,1
3574,2020,133.9141,6.343018,3,3
3575,2020,162.4091,9.23813,1,1
3576,2020,24.04759,5.179512,1,1
3579,2020,20.22915,2.813648,0,0
3580,2020,107.4223,5.595763,2,2
3581,2020,137.0171,6.605226,1,1
3582,2020,91.42164,6.195808,1,1
3583,2020,89.75109,5.877975,1,1
3584,2020,122.9559,6.941881,1,1
3585,2020,112.2342,5.817472,1,1
3586,2020,127.806,6.215394,1,1
3588,2020,20.33139,3.989784,1,1
3590,2020,18.89072,3.101767,0,0
3592,2020,23.11434,3.524782,0,0
3593,2020,148.6464,6.717424,2,2
3595,2020,172.7136,7.809136,2,2
3597,2020,20.46043,3.96977,0,0
3598,2020,99.35754,6.546129,2,2
3601,2020,16.53258,1.878901,0,0
3602,2020,97.67603,5.235572,1,1
3603,2020,111.5775,5.539838,1,1
3604,2020,117.6458,5.25975,1,1
3605,2020,19.4731,2.123221,1,1
3607,2020,22.23344,2.014076,1,1
3608,2020,89.13766,4.736658,1,1
3609,2020,120.4291,5.809196,1,1
3740,2020,141.7582,6.707844,1,1
3741,2020,123.4261,5.964816,2,2
3743,2020,122.7955,5.934695,1,1
3745,2020,135.0833,5.632933,1,1
3746,2020,104.8182,4.948873,1,1
3748,2020,126.1911,6.750546,1,1
3750,2020,127.1442,5.914464,1,1
3751,2020,93.77778,4.606815,1,1
3752,2020,28.66337,2.731802,1,1
3753,2020,102.7971,4.914172,1,1
3754,2020,60.54546,3.355454,1,1
3755,2020,132.0978,6.067707,1,1
3765,2020,174.9923,8.035411,1,1
3766,2020,126.3927,6.003625,1,1
3768,2020,28.33651,3.404436,1,1
3770,2020,145.1469,6.875357,1,1
3771,2020,182.1322,7.989399,1,1
3773,2020,103.4727,5.458586,1,1
3774,2020,190.0315,8.838655,1,1
3777,2020,27.91714,4.666697,0,0
3779,2020,110.8471,5.507315,1,1
3780,2020,164.5405,8.111261,1,1
3781,2020,144.1822,5.980271,1,1
3782,2020,147.824,6.704194,1,1
3784,2020,131.4742,5.52426,1,1
3785,2020,157.6964,7.638237,1,1
3801,2020,227.7319,111.8585,4,4
3809,2020,214.5591,45.53636,3,3
3810,2020,218.3073,51.00988,3,3
3811,2020,249.3602,103.7319,2,2
3812,2020,164.8988,7.70084,1,1
3813,2020,140.5917,6.679617,1,1
3814,2020,177.183,7.908742,1,1
3816,2020,160.5295,7.090776,1,1
3817,2020,172.6832,7.640198,1,1
3818,2020,164.7592,7.517439,1,1
3819,2020,285.6812,123.3813,3,3
3820,2020,166.6637,8.147244,3,3
3823,2020,188.3671,7.930466,1,1
3824,2020,153.9889,7.130978,1,1
3825,2020,173.2216,9.918891,2,2
3826,2020,268.8895,101.8255,2,2
3827,2020,216.6903,48.46683,2,2
3830,2020,194.9391,8.239599,1,1
3832,2020,170.0309,7.371885,1,1
3833,2020,243.5061,97.56079,2,2
3835,2020,209.1013,22.13388,3,3
3836,2020,181.6434,7.737128,1,1
3837,2020,219.4063,49.13025,2,2
3838,2020,184.954,7.877781,1,1
3839,2020,273.2515,13.47221,2,2
3840,2020,244.7291,108.7523,2,2
3841,2020,198.8647,37.06594,3,3
3842,2020,215.8117,68.3835,2,2
3844,2020,297.7899,141.4795,2,2
3845,2020,197.337,8.324873,1,1
3846,2020,153.0961,7.28146,2,2
3847,2020,187.4643,7.940228,1,1
3848,2020,207.9025,23.61287,2,2
3849,2020,177.7602,7.760227,2,2
3850,2020,184.8571,8.839314,1,1
3851,2020,166.5355,9.511479,3,3
3852,2020,192.7552,11.27765,2,2
3853,2020,183.7984,8.324846,2,2
3854,2020,230.8296,115.3563,2,2
3855,2020,279.9755,63.36607,3,3
3856,2020,260.5358,113.5116,2,2
3857,2020,184.6888,8.551847,1,1
3858,2020,303.8732,145.6244,2,2
3860,2020,176.9976,7.902344,2,2
3861,2020,182.4081,11.61246,3,3
3862,2020,190.3202,14.83469,2,2
3864,2020,161.2253,7.154742,1,1
3865,2020,262.5053,120.3938,2,2
3867,2020,294.7155,14.33916,2,2
3868,2020,292.4115,13.65213,3,3
3869,2020,185.4587,7.844022,1,1
3870,2020,192.3243,53.99852,2,2
3871,2020,129.3571,7.625,1,1
3872,2020,188.3732,8.376736,2,2
3873,2020,335.9886,180.0747,3,3
3874,2020,193.6459,24.36557,2,2
3875,2020,181.5397,7.702047,2,2
3878,2020,177.8438,8.596656,2,2
3882,2020,174.0319,7.505198,1,1
3883,2020,99.19745,4.822599,1,1
3884,2020,158.6581,9.278012,2,2
3885,2020,261.2802,120.1611,2,2
3886,2020,146.4509,6.814042,2,2
3887,2020,211.116,9.267509,1,1
3890,2020,198.5674,8.533752,1,1
3894,2020,139.1107,7.926328,3,3
3901,2020,174.1612,7.451285,2,2
3902,2020,173.7566,9.449782,2,2
3903,2020,221.6821,89.33418,3,3
3904,2020,186.0853,84.03863,3,3
3905,2020,218.177,95.04497,3,3
3906,2020,161.4758,7.4922,3,3
3907,2020,170.6111,16.44475,2,2
3908,2020,169.6368,7.349496,2,2
3909,2020,176.8206,15.17384,4,4
3910,2020,169.6846,7.293398,1,1
3911,2020,197.6863,8.294902,1,1
4001,2020,142.6231,8.129308,2,2
4002,2020,166.9275,8.448689,4,4
4003,2020,106.4766,5.884972,1,1
4005,2020,170.1724,16.61248,3,3
4006,2020,195.5522,8.279582,1,1
4008,2020,145.2072,8.710452,2,2
4009,2020,175.23,9.3197,3,3
4010,2020,34.1084,3.681417,2,2
4011,2020,137.0108,16.71902,3,3
4015,2020,157.2333,8.628413,1,1
4017,2020,21.15789,3.326544,0,0
4019,2020,18.22727,2.310982,0,0
4020,2020,175.9167,8.294936,1,1
4021,2020,169.5539,7.460068,2,2
4022,2020,129.1413,6.818089,1,1
4024,2020,128.565,7.473666,1,1
4027,2020,162.9285,9.23353,3,3
4029,2020,143.7815,8.111174,1,1
4030,2020,171.752,7.363031,1,1
4032,2020,148.9308,13.45391,3,3
4037,2020,142.6169,7.593238,1,1
4038,2020,172.3636,8.06476,3,3
4039,2020,183.5505,17.37358,4,4
4040,2020,121.8529,6.013337,1,1
4041,2020,163.6121,7.247016,1,1
4042,2020,176.3978,8.434863,2,2
4043,2020,171.4426,10.30409,3,3
4046,2020,164.7608,8.273637,3,3
4047,2020,112.5978,5.671514,1,1
4048,2020,166.0654,7.392713,1,1
4049,2020,158.7625,8.512748,1,1
4050,2020,20.25463,2.967704,0,0
4051,2020,133.8974,7.161486,1,1
4055,2020,151.9333,8.228784,1,1
4056,2020,132.004,7.186917,2,2
4057,2020,189.8125,8.06825,1,1
4061,2020,166.787,7.159129,2,2
4062,2020,170.3577,8.550626,3,3
4063,2020,187.7487,7.998332,1,1
4064,2020,164.0688,8.982606,3,3
4066,2020,144.3272,6.649481,1,1
4068,2020,174.9079,8.212899,1,1
4069,2020,180.8331,7.814137,2,2
4071,2020,152.4961,8.568405,1,1
4072,2020,175.93,12.10954,3,3
4073,2020,156.5397,16.70327,3,3
4074,2020,176.0418,12.70935,3,3
4076,2020,142.0131,8.067816,2,2
4079,2020,128.2193,5.996023,1,1
4083,2020,157.3891,10.58872,3,3
4084,2020,169.1138,10.26931,2,2
4085,2020,169.6092,9.21738,1,1
4086,2020,124.4997,8.145806,3,3
4087,2020,172.0299,7.368885,1,1
4088,2020,179.4491,10.1637,2,2
4090,2020,174.609,11.42164,3,3
4091,2020,172.0872,7.679205,1,1
4092,2020,166.3551,10.20107,2,2
4093,2020,173.84,8.048747,2,2
4095,2020,127.8512,7.144108,3,3
4096,2020,179.3362,11.21378,3,3
4097,2020,166.1833,7.145475,1,1
4101,2020,167.126,20.1284,4,4
4102,2020,166.0429,11.4376,2,2
4103,2020,158.5769,9.229917,3,3
4105,2020,173.4534,8.177836,3,3
4106,2020,171.8233,16.71448,2,2
4107,2020,164.6516,7.315025,1,1
4108,2020,141.9085,8.104062,1,1
4109,2020,23.14,2.693434,1,1
4110,2020,161.1358,6.996485,1,1
4210,2020,164.1599,7.971359,2,2
4216,2020,127.3884,46.16912,2,2
4217,2020,122.3775,32.99197,4,4
4219,2020,124.7312,17.22998,3,3
4220,2020,133.3628,30.46864,2,2
4221,2020,145.7885,8.743817,2,2
4222,2020,162.6009,6.877909,2,2
4224,2020,110.7828,7.102508,2,2
4226,2020,202.9714,63.51954,2,2
4227,2020,161.75,7.56825,1,1
4228,2020,190.7143,7.985333,1,1
4231,2020,36.15058,4.49339,1,1
4234,2020,39.46875,4.487125,0,0
4236,2020,169.2053,9.094594,1,1
4237,2020,186.5724,7.915974,1,1
4238,2020,52.81361,3.093822,1,1
4239,2020,160.974,7.176089,1,1
4240,2020,159.7656,9.086603,2,2
4250,2020,179.4805,8.136943,2,2
4252,2020,161.803,10.05637,3,3
4253,2020,191.1251,8.086859,1,1
4254,2020,154.6834,7.452704,1,1
4255,2020,137.4991,30.73998,2,2
4256,2020,171.0916,8.71612,1,1
4257,2020,162.5265,10.30124,2,2
4258,2020,159.2494,6.880352,1,1
4259,2020,153.2049,10.07852,2,2
4260,2020,179.447,12.8002,3,3
4261,2020,132.6754,33.92954,2,2
4263,2020,127.9424,7.309258,1,1
4265,2020,137.6936,8.138964,1,1
4267,2020,76.15662,4.575952,1,1
4268,2020,153.554,7.180146,1,1
4270,2020,172.0159,8.047989,1,1
4271,2020,161.6842,6.992631,1,1
4274,2020,171.3448,9.217587,2,2
4275,2020,107.7436,5.204239,1,1
4276,2020,169.8925,11.2942,2,2
4280,2020,168.0357,8.37604,2,2
4281,2020,159.9201,7.078431,2,2
4282,2020,216.6867,37.42728,2,2
4284,2020,160.7315,7.127807,1,1
4285,2020,20.94349,2.756983,0,0
4286,2020,211.9474,59.47853,2,2
4287,2020,156.7183,8.840653,3,3
4289,2020,145.087,11.62844,2,2
4290,2020,167.0327,7.272635,1,1
4292,2020,31.86081,9.381099,2,2
4294,2020,52.28559,10.32951,2,2
4330,2020,165.9221,9.352614,4,4
4342,2020,196.1081,8.203284,1,1
4343,2020,154.1429,9.194858,1,1
4344,2020,165.8867,9.090057,2,2
4345,2020,174.7301,8.22698,3,3
4346,2020,173.2463,7.828453,1,1
4347,2020,168.0592,9.398473,2,2
4348,2020,109.615,6.540135,1,1
4349,2020,100.9422,5.35837,1,1
4350,2020,165.2243,9.85343,1,1
4351,2020,157.4931,7.319037,1,1
4352,2020,150.5532,7.820637,1,1
4353,2020,163.9182,7.737772,1,1
4354,2020,97.97768,5.736398,1,1
4355,2020,171.8148,8.058487,1,1
4357,2020,176.1283,8.290885,2,2
4358,2020,164.509,8.617157,1,1
4359,2020,186.3167,7.9128,1,1
4360,2020,40.6888,4.788681,1,1
4363,2020,159.0166,7.108462,1,1
4364,2020,160.3859,8.91518,1,1
4401,2020,159.2841,9.687796,6,6
4406,2020,21.7936,4.355425,0,0
4408,2020,19.10198,5.542062,0,0
4410,2020,23.28293,3.546381,0,0
4411,2020,142.0872,6.646395,1,1
4412,2020,164.9063,8.966064,2,2
4413,2020,19.29155,2.658478,0,0
4414,2020,87.1753,5.772631,2,2
4415,2020,143.1553,6.606602,1,1
4416,2020,144.8089,9.396241,2,2
4417,2020,76.72603,47.06908,3,3
4418,2020,20.24279,3.878554,1,1
4419,2020,147.1386,7.034129,1,1
4421,2020,155.8122,7.345913,1,1
4422,2020,24.63001,2.962316,2,2
4424,2020,51.14503,7.032382,3,3
4426,2020,104.761,7.78336,2,2
4427,2020,161.7859,7.485422,1,1
4428,2020,81.3106,4.555257,1,1
4429,2020,67.44325,4.175663,1,1
4430,2020,38.47376,9.698198,2,2
4431,2020,80.42223,4.643911,1,1
4434,2020,62.62774,7.84781,2,2
4435,2020,42.60785,4.718459,2,2
4438,2020,22.42258,2.618721,1,1
4441,2020,20.36283,4.233324,0,0
4442,2020,17.27962,2.374834,0,0
4443,2020,23.34231,3.661106,2,2
4444,2020,194.946,48.39485,4,4
4448,2020,50.17337,6.755417,2,2
4449,2020,64.06326,23.09097,2,2
4450,2020,167.8127,7.259371,1,1
4451,2020,18.87309,2.87677,0,0
4453,2020,21.53572,2.716031,1,1
4454,2020,17.61647,2.161412,0,0
4455,2020,23.04902,5.115874,2,2
4456,2020,171.9968,7.361564,1,1
4457,2020,114.8617,9.158287,2,2
4459,2020,19.56866,3.232983,0,0
4460,2020,86.33566,8.60821,2,2
4461,2020,141.7222,6.839109,1,1
4462,2020,26.23463,5.527339,2,2
4463,2020,86.8047,5.705372,2,2
4464,2020,19.23354,3.080799,0,0
4468,2020,141.4173,19.83703,4,4
4469,2020,130.1798,5.926023,1,1
4471,2020,52.01941,35.77597,1,1
4472,2020,93.32867,5.015862,1,1
4473,2020,164.3115,12.82892,2,2
4474,2020,167.0834,7.838122,1,1
4475,2020,129.7364,5.848992,1,1
4476,2020,42.35528,3.398172,1,1
4478,2020,20.7687,4.112105,1,1
4479,2020,25.27045,5.270791,1,1
4481,2020,30.61342,7.855604,2,2
4485,2020,19.32883,3.156757,0,0
4487,2020,18.65899,2.56089,0,0
4488,2020,82.27941,18.54099,2,2
4489,2020,208.061,41.85228,2,2
4490,2020,18.91423,4.443966,1,1
4491,2020,24.30252,3.836672,0,0
4492,2020,18.80769,6.477861,1,1
4493,2020,131.7288,26.77171,3,3
4495,2020,20.04741,3.489534,0,0
4496,2020,127.378,13.38312,4,4
4497,2020,17.55992,2.265752,0,0
4530,2020,127.7227,15.62809,2,2
4535,2020,143.3263,12.53162,1,1
4537,2020,172.1976,8.740562,1,1
4538,2020,168.856,13.05318,2,2
4539,2020,141.9327,10.18013,1,1
4541,2020,181.762,14.36158,1,1
4543,2020,182.0912,19.82576,2,2
4544,2020,190.2228,10.08757,2,2
4547,2020,146.7893,6.970009,1,1
4548,2020,24.45618,2.768045,1,1
4551,2020,41.75771,7.135931,1,1
4553,2020,185.9193,13.11583,1,1
4554,2020,188.7112,10.54509,1,1
4555,2020,168.3688,13.55873,1,1
4556,2020,190.5015,11.75486,1,1
4558,2020,181.5395,16.48976,1,1
4562,2020,110.6836,5.242063,1,1
4563,2020,185.2453,7.875941,1,1
4564,2020,150.6373,8.81115,1,1
4568,2020,152.6547,11.01044,1,1
4570,2020,17.60345,1.984414,0,0
4571,2020,223.7612,9.296955,1,1
4572,2020,157.3369,12.46843,2,2
4573,2020,175.3633,9.837906,1,1
4574,2020,29.28986,4.683495,2,2
4575,2020,211.7291,10.38871,1,1
4576,2020,177.015,7.676957,1,1
4578,2020,168.8788,10.63082,2,2
4579,2020,142.441,7.453569,3,3
4605,2020,109.238,10.54012,2,2
4606,2020,101.7976,5.136292,1,1
4607,2020,58.02266,5.519417,2,2
4609,2020,155.8047,7.211626,2,2
4611,2020,93.2381,4.870553,1,1
4612,2020,162.4538,7.344451,1,1
4613,2020,160.2137,6.936386,1,1
4614,2020,124.7097,6.509827,1,1
4616,2020,20.2378,3.366463,0,0
4617,2020,20.50118,2.43127,1,1
4619,2020,139.0903,7.81111,2,2
4622,2020,40.11747,5.102433,1,1
4623,2020,37.84503,3.110101,1,1
4624,2020,123.8622,5.74,1,1
4625,2020,42.24168,18.79562,1,1
4626,2020,106.1405,5.106658,1,1
4627,2020,126.403,6.343126,1,1
4628,2020,82.70926,4.073219,1,1
4629,2020,18,2.495538,0,0
4630,2020,97.04988,6.295023,2,2
4631,2020,158.48,7.268271,1,1
4634,2020,100.4343,5.229797,1,1
4635,2020,31.28409,2.873,1,1
4637,2020,16.14167,2.4623,0,0
4640,2020,177.8807,7.615674,1,1
4642,2020,15.9887,1.920477,0,0
4643,2020,100.532,5.400665,1,1
4644,2020,167.8333,7.188667,1,1
4645,2020,17.93033,2.156475,0,0
4646,2020,29.69863,17.94422,0,0
4648,2020,19.70455,2.740172,1,1
4649,2020,114.5747,5.871791,1,1
4650,2020,168.1324,7.826412,1,1
4652,2020,114.1123,5.390654,1,1
4653,2020,135.1071,6.166169,1,1
4654,2020,98.24393,8.506687,2,2
4655,2020,121.0023,5.754234,2,2
4657,2020,16.02433,2.34152,0,0
4658,2020,83.84985,7.990733,2,2
4660,2020,158.3618,7.157235,1,1
4662,2020,168.1044,7.345266,1,1
4664,2020,146.6487,6.698794,1,1
4666,2020,117.8458,5.729829,2,2
4667,2020,173.1501,11.8495,2,2
4668,2020,64.10365,12.44894,3,3
4669,2020,137.4973,7.001442,1,1
4671,2020,56.4009,3.981117,1,1
4673,2020,18.48889,2.659778,0,0
4674,2020,130.2358,6.250341,1,1
4675,2020,135.0802,6.203283,1,1
4676,2020,22.71026,3.448987,1,1
4677,2020,178.0229,7.636179,1,1
4679,2020,128.5674,6.326738,1,1
4680,2020,19.93689,4.872905,1,1
4681,2020,88.65254,5.042195,1,1
4683,2020,51.44586,3.066624,1,1
4684,2020,122.9904,7.756769,2,2
4685,2020,17.23699,2.08815,0,0
4686,2020,15.4459,2.18699,0,0
4691,2020,68.91988,3.872936,1,1
4693,2020,102.767,5.590114,1,1
4694,2020,92.11645,5.353379,2,2
4730,2020,124.392,45.71103,3,3
4732,2020,72.72475,6.327201,2,2
4733,2020,23.71711,6.868079,1,1
4734,2020,48.27333,11.15518,3,3
4735,2020,90.63475,4.631711,1,1
4736,2020,147.3796,9.882604,3,3
4739,2020,97.1311,6.02257,2,2
4740,2020,126.7205,6.413892,1,1
4741,2020,20.66667,2.433333,0,0
4742,2020,97.68991,6.689078,2,2
4743,2020,130.5656,8.989324,2,2
4745,2020,123.7649,5.958579,1,1
4746,2020,152.496,7.322733,1,1
4747,2020,53.97528,4.583763,1,1
4750,2020,146.2581,7.45804,2,2
4756,2020,159.7931,14.70817,2,2
4757,2020,100.9131,5.399569,1,1
4758,2020,88.91247,9.451547,3,3
4760,2020,77.8232,5.824667,2,2
4761,2020,36.58195,19.79801,1,1
4762,2020,70.61584,4.414525,1,1
4763,2020,86.23367,5.979295,1,1
4764,2020,20.97368,2.781965,0,0
4765,2020,58.34965,6.988109,2,2
4766,2020,19.74344,3.032303,0,0
4768,2020,62.09933,5.944897,2,2
4769,2020,158.8771,15.51897,3,3
4772,2020,127.2999,6.30419,1,1
4773,2020,135.3664,6.277475,1,1
4774,2020,157.3861,7.233881,1,1
4776,2020,41.92824,26.89246,1,1
4777,2020,25.63762,8.494249,2,2
4779,2020,33.57373,3.027732,1,1
4780,2020,37.83308,3.496924,2,2
4781,2020,104.6452,5.397644,1,1
4783,2020,20.00143,2.590535,0,0
4785,2020,112.2884,5.796701,1,1
4786,2020,107.493,5.638867,1,1
4787,2020,155.2054,27.4561,2,2
4841,2020,158.9635,20.99104,2,2
4843,2020,158.5498,16.00635,2,2
4847,2020,43.685,10.25916,1,1
4848,2020,171.9259,160.1563,1,1
4849,2020,36.19742,19.39321,2,2
4851,2020,23.47126,2.957655,0,0
4852,2020,14.02021,1.626632,0,0
4853,2020,157.8162,6.969703,1,1
4854,2020,169.7858,7.509652,1,1
4855,2020,143.6863,6.533804,1,1
4856,2020,188.5592,28.26933,3,3
4858,2020,176.1401,7.693301,1,1
4859,2020,96.14446,4.617934,1,1
4860,2020,157.3345,7.121366,1,1
4861,2020,176.0718,15.65843,2,2
4862,2020,115.9,11.05662,1,1
4863,2020,92.62937,4.837007,1,1
4864,2020,174.34,9.745006,2,2
4901,2020,166.3599,8.008568,2,2
4910,2020,231.5615,74.40358,2,2
4911,2020,39.65121,3.423327,1,1
4912,2020,23.81346,2.990977,1,1
4915,2020,135.8115,14.73713,2,2
4917,2020,179.877,7.817806,1,1
4918,2020,171.7727,7.989545,1,1
4920,2020,19.34134,2.513538,0,0
4921,2020,24.18958,7.490092,1,1
4922,2020,212.6151,70.83767,2,2
4923,2020,19.14832,2.472459,0,0
4924,2020,149.3603,7.071431,2,2
4925,2020,23.25478,3.135338,0,0
4926,2020,163.1154,9.056,1,1
4927,2020,166.8658,7.692734,1,1
4928,2020,103.0372,5.78264,1,1
4929,2020,155.8503,6.920353,1,1
4930,2020,128.6146,7.843255,2,2
4932,2020,142.2103,131.292,2,2
4933,2020,152.7143,7.766286,1,1
4936,2020,40.85941,3.212635,1,1
4937,2020,169.9465,8.78254,2,2
4938,2020,37.12881,10.49758,2,2
4939,2020,33.54232,3.361068,1,1
4940,2020,45.77551,23.24702,1,1
4941,2020,27.75131,4.291804,1,1
4942,2020,20.21476,2.485,0,0
4943,2020,150.9104,7.329046,1,1
4944,2020,165.1935,7.169291,1,1
4945,2020,19.2723,2.35835,0,0
4947,2020,144.2807,8.005463,2,2
4949,2020,27.55437,4.305262,1,1
4950,2020,38.80468,9.473398,2,2
4951,2020,28.32623,12.91608,1,1
4952,2020,20.95631,3.544155,0,0
4953,2020,137.8534,7.893101,2,2
4955,2020,28.57774,5.966305,2,2
4956,2020,78.38127,4.680803,1,1
4957,2020,89.02927,5.143,1,1
4958,2020,115.8976,6.152719,1,1
4961,2020,32.74427,2.824384,1,1
4962,2020,170.0333,7.311867,1,1
4963,2020,161.9634,7.729515,1,1
4964,2020,22.03242,2.776,1,1
4965,2020,154.287,10.63901,2,2
4966,2020,73.95946,4.548029,1,1
4967,2020,172.0623,8.097541,1,1
4969,2020,138.8376,109.8143,3,3
4970,2020,19.57663,2.667868,0,0
4971,2020,117.2771,6.19839,1,1
4973,2020,22.12736,4.72766,0,0
4974,2020,148.197,13.27286,2,2
4975,2020,169.6667,7.291333,1,1
4976,2020,36.56967,7.942757,2,2
4978,2020,157.5826,11.03393,2,2
4979,2020,61.23003,4.10993,1,1
4981,2020,91.11486,5.045518,1,1
4982,2020,128.2695,6.686058,1,1
4983,2020,76.86167,4.799093,1,1
4984,2020,19.58273,2.436835,0,0
4985,2020,19.22705,2.160666,0,0
4986,2020,168.171,115.665,2,2
4987,2020,154.8354,121.34,2,2
4988,2020,225.4516,102.7605,2,2
4989,2020,166.2214,7.364631,1,1
4992,2020,29.47222,2.602333,0,0
5001,2020,92.8466,4.583449,2,2
5031,2020,114.3178,77.89139,2,2
5032,2020,117.1864,51.32724,2,2
5033,2020,118.6135,6.444903,1,1
5034,2020,255.887,161.5091,2,2
5035,2020,248.1915,174.5355,2,2
5036,2020,95.23907,62.75003,3,3
5037,2020,151.9457,58.39312,2,2
5038,2020,92.2934,37.76982,2,2
5039,2020,17.96891,1.768829,0,0
5040,2020,20.92857,7.393878,1,1
5041,2020,135.45,19.9298,2,2
5042,2020,95.05402,5.407664,1,1
5043,2020,99.14715,85.44681,1,1
5045,2020,39.50834,19.47494,2,2
5046,2020,88.97884,6.142316,2,2
5048,2020,212.3484,115.6724,2,2
5050,2020,153.9817,8.19361,1,1
5051,2020,81.1527,5.568244,1,1
5052,2020,122.6102,20.51785,2,2
5053,2020,128.2012,91.16173,2,2
5055,2020,125.6462,48.67527,2,2
5056,2020,203.0068,128.3989,2,2
5058,2020,89.19736,73.02337,1,1
5059,2020,115.0764,4.964833,1,1
5060,2020,146.3161,48.96289,3,3
5061,2020,127.776,57.77055,3,3
5062,2020,98.86146,29.80445,3,3
5065,2020,66.07654,40.56952,1,1
5067,2020,97.08881,70.72427,1,1
5068,2020,115.9966,48.11097,3,3
5069,2020,143.4684,8.32616,1,1
5070,2020,113.1158,85.54285,1,1
5071,2020,139.25,57.6015,3,3
5072,2020,104.1926,75.56844,1,1
5075,2020,107.316,72.8276,2,2
5076,2020,19.09158,3.540594,0,0
5077,2020,113.6365,42.49498,2,2
5079,2020,118.3253,95.8879,1,1
5081,2020,167.1408,7.927194,1,1
5083,2020,114.1364,98.87939,1,1
5084,2020,114.2744,28.51835,2,2
5086,2020,15.86258,2.154636,0,0
5089,2020,119.3317,33.91599,3,3
5091,2020,136.7596,26.22247,3,3
5101,2020,125.206,29.60432,2,2
5141,2020,261.2887,159.0858,2,2
5142,2020,89.28444,4.529869,1,1
5143,2020,214.5679,141.0089,2,2
5146,2020,222.5423,155.7503,2,2
5148,2020,110.8192,8.702041,2,2
5149,2020,125.1231,17.49065,3,3
5150,2020,251.2146,135.9265,2,2
5151,2020,110.3325,8.87464,2,2
5152,2020,60.41123,3.18504,1,1
5153,2020,96.37248,4.745539,1,1
5154,2020,245.7646,136.8022,2,2
5155,2020,86.19501,4.066973,1,1
5156,2020,214.3604,122.5025,2,2
5158,2020,106.8012,8.293055,2,2
5161,2020,126.4261,5.127024,1,1
5201,2020,119.8906,5.613979,3,3
5250,2020,102.9057,4.7731,1,1
5251,2020,129.6227,12.31947,2,2
5252,2020,94.26802,4.472793,1,1
5253,2020,91.45718,6.513231,2,2
5254,2020,107.1349,4.564,1,1
5255,2020,109.9265,4.831299,1,1
5257,2020,102.2512,4.436955,1,1
5260,2020,117.7181,5.992094,2,2
5261,2020,158.5503,7.321641,2,2
5262,2020,102.1192,4.471518,1,1
5301,2020,85.58823,5.614962,2,2
5340,2020,116.8314,5.30224,1,1
5341,2020,25.08073,1.666062,0,0
5342,2020,19.28437,3.274513,0,0
5343,2020,47.82388,3.236612,1,1
5345,2020,73.17955,4.139554,1,1
5346,2020,78.98058,10.50456,2,2
5350,2020,22.19507,2.765747,0,0
5352,2020,33.83717,3.128858,1,1
5353,2020,45.5327,6.774982,2,2
5354,2020,117.3902,4.843114,1,1
5355,2020,28.2071,2.305094,0,0
5356,2020,26.24471,2.464192,0,0
5358,2020,16.18226,2.352783,0,0
5359,2020,68.23186,39.5633,2,2
5360,2020,33.20838,2.191413,1,1
5361,2020,17.48708,2.596227,0,0
5362,2020,25.58696,3.305478,0,0
5363,2020,25.34096,2.913566,1,1
5401,2020,245.6629,121.2009,3,3
5403,2020,143.6035,21.14727,2,2
5404,2020,172.9932,35.77789,2,2
5405,2020,186.2312,121.4846,2,2
5408,2020,244.1841,121.1886,3,3
5439,2020,84.53636,3.667273,1,1
5440,2020,25.90556,4.219841,1,1
5441,2020,63.49477,3.705613,1,1
5442,2020,22.44097,3.124556,0,0
5443,2020,182.1121,38.74732,3,3
5444,2020,42.45028,6.222335,1,1
5445,2020,204.812,79.1638,3,3
5446,2020,115.3927,8.551155,2,2
5447,2020,157.831,7.190286,1,1
5448,2020,53.02261,4.016664,1,1
5450,2020,63.5904,4.336858,1,1
5452,2020,145.3724,7.583148,2,2
5454,2020,87.33144,5.038038,1,1
5455,2020,29.4931,3.1664,1,1
