GEO_ID,NAME,C15002I_001E,C15002I_001M,C15002I_002E,C15002I_002M,C15002I_003E,C15002I_003M,C15002I_004E,C15002I_004M,C15002I_005E,C15002I_005M,C15002I_006E,C15002I_006M,C15002I_007E,C15002I_007M,C15002I_008E,C15002I_008M,C15002I_009E,C15002I_009M,C15002I_010E,C15002I_010M,C15002I_011E,C15002I_011M,
860Z200US01719,ZCTA5 01719,36,33,15,22,0,19,0,19,10,18,5,10,21,20,0,19,0,19,15,17,6,12,
860Z200US01720,ZCTA5 01720,547,177,213,87,45,47,7,12,18,23,143,75,334,122,38,40,74,54,37,40,185,97,
860Z200US01721,ZCTA5 01721,923,306,468,191,80,87,98,107,97,79,193,119,455,182,38,49,96,117,121,72,200,120,
860Z200US01730,ZCTA5 01730,381,187,206,109,17,32,17,30,0,21,172,97,175,113,30,46,0,21,16,23,129,73,
860Z200US01731,ZCTA5 01731,166,77,74,69,0,14,0,14,68,68,6,12,92,72,0,14,0,14,36,40,56,71,
860Z200US01740,ZCTA5 01740,156,148,43,54,0,19,0,19,12,19,31,52,113,147,0,19,0,19,21,33,92,117,
860Z200US01741,ZCTA5 01741,38,36,9,14,0,19,0,19,9,14,0,19,29,27,1,2,0,19,8,15,20,23,
860Z200US01742,ZCTA5 01742,582,203,346,115,114,61,154,72,12,14,66,74,236,134,9,15,11,18,43,33,173,117,
860Z200US01745,ZCTA5 01745,20,22,11,17,0,14,0,14,0,14,11,17,9,15,0,14,0,14,0,14,9,15,
860Z200US01746,ZCTA5 01746,327,165,184,110,5,9,81,68,0,21,98,76,143,92,59,83,24,28,20,31,40,29,
860Z200US01747,ZCTA5 01747,89,69,26,35,0,19,26,35,0,19,0,19,63,54,17,28,0,19,0,19,46,48,
860Z200US01748,ZCTA5 01748,276,161,85,61,0,21,24,29,0,21,61,49,191,116,22,31,0,21,27,29,142,106,
860Z200US01749,ZCTA5 01749,782,373,397,164,158,100,57,38,109,110,73,75,385,233,203,169,41,53,61,51,80,69,
860Z200US01752,ZCTA5 01752,4108,649,2370,491,751,386,1068,292,388,201,163,101,1738,296,851,226,423,155,274,157,190,133,
860Z200US01754,ZCTA5 01754,163,97,44,50,0,21,8,13,26,44,10,18,119,84,0,21,13,22,44,42,62,63,
860Z200US01756,ZCTA5 01756,88,85,25,42,0,19,0,19,25,42,0,19,63,53,0,19,9,14,13,20,41,49,
860Z200US01757,ZCTA5 01757,2145,461,1119,287,610,240,260,142,188,112,61,49,1026,267,334,181,347,185,205,90,140,81,
860Z200US01760,ZCTA5 01760,907,276,382,150,67,64,10,17,24,27,281,138,525,206,60,60,108,69,33,39,324,181,
860Z200US01770,ZCTA5 01770,44,44,34,40,0,14,14,23,0,14,20,34,10,16,0,14,0,14,0,14,10,16,
860Z200US01772,ZCTA5 01772,202,96,99,62,13,13,33,35,19,21,34,36,103,57,0,19,16,19,31,41,56,38,
860Z200US01773,ZCTA5 01773,93,75,26,35,0,19,0,19,0,19,26,35,67,68,46,62,0,19,0,19,21,27,
860Z200US01775,ZCTA5 01775,65,61,31,47,0,19,1,3,10,16,20,32,34,31,0,19,0,19,10,17,24,26,
860Z200US01776,ZCTA5 01776,208,111,74,69,0,21,0,21,11,16,63,60,134,79,0,21,0,21,66,60,68,45,
860Z200US01778,ZCTA5 01778,410,177,243,126,0,21,40,65,33,30,170,97,167,83,0,21,0,21,32,36,135,76,
860Z200US01801,ZCTA5 01801,1232,369,664,252,188,141,171,99,99,66,206,120,568,227,100,77,92,78,136,82,240,147,
860Z200US01803,ZCTA5 01803,399,154,92,67,31,36,0,25,0,25,61,54,307,126,39,60,114,79,35,43,119,79,
860Z200US01810,ZCTA5 01810,1698,373,876,298,171,188,90,96,77,81,538,194,822,178,88,90,67,58,244,132,423,155,
860Z200US01821,ZCTA5 01821,673,286,309,158,77,83,56,54,81,91,95,92,364,160,11,17,112,100,48,70,193,104,
860Z200US01824,ZCTA5 01824,683,220,334,126,27,30,88,63,99,80,120,76,349,167,25,27,62,67,176,154,86,53,
860Z200US01826,ZCTA5 01826,1311,367,813,286,247,153,183,141,166,143,217,181,498,201,66,80,214,106,118,108,100,91,
860Z200US01827,ZCTA5 01827,71,47,55,43,0,14,0,14,6,10,49,42,16,12,0,14,4,7,6,8,6,7,
860Z200US01830,ZCTA5 01830,3814,660,1953,486,517,258,745,302,352,159,339,177,1861,278,352,180,556,160,633,195,320,136,
860Z200US01832,ZCTA5 01832,3914,562,1730,418,392,193,671,233,412,150,255,133,2184,316,364,188,643,232,844,233,333,139,
860Z200US01833,ZCTA5 01833,96,52,46,37,9,14,10,15,0,19,27,32,50,35,17,29,8,12,25,27,0,19,
860Z200US01834,ZCTA5 01834,120,135,55,90,0,19,0,19,30,49,25,42,65,68,0,19,0,19,12,27,53,60,
860Z200US01835,ZCTA5 01835,1207,193,745,156,73,64,132,106,384,126,156,106,462,132,129,83,46,77,237,106,50,40,
860Z200US01840,ZCTA5 01840,3641,379,1504,246,583,169,647,180,157,77,117,52,2137,324,793,265,692,206,514,142,138,73,
860Z200US01841,ZCTA5 01841,25902,1129,12131,821,4302,549,4823,638,2066,396,940,317,13771,669,4682,553,3863,515,3466,475,1760,359,
860Z200US01843,ZCTA5 01843,11568,1066,5631,702,1551,381,2094,545,1447,419,539,225,5937,630,1516,322,1810,417,1759,336,852,270,
860Z200US01844,ZCTA5 01844,9740,738,4915,539,1039,274,1411,373,1471,427,994,340,4825,419,1312,283,1424,289,1392,335,697,218,
860Z200US01845,ZCTA5 01845,1448,376,794,276,39,39,291,171,326,198,138,90,654,200,11,19,176,113,229,151,238,124,
860Z200US01850,ZCTA5 01850,2234,499,1135,291,393,191,438,170,247,132,57,65,1099,336,375,224,61,55,583,286,80,82,
860Z200US01851,ZCTA5 01851,2294,595,1304,438,196,125,522,223,217,118,369,326,990,235,194,99,263,139,329,179,204,89,
860Z200US01852,ZCTA5 01852,2958,494,1365,301,229,100,557,237,362,160,217,111,1593,331,424,173,477,180,456,141,236,111,
860Z200US01854,ZCTA5 01854,3687,611,1878,339,604,194,768,189,349,232,157,81,1809,346,733,209,434,141,267,110,375,224,
860Z200US01860,ZCTA5 01860,49,48,1,4,0,19,0,19,1,4,0,19,48,48,0,19,14,24,22,35,12,20,
860Z200US01862,ZCTA5 01862,755,349,617,255,165,87,210,128,242,215,0,21,138,127,0,21,26,43,112,116,0,21,
860Z200US01863,ZCTA5 01863,160,109,110,86,0,19,55,69,8,12,47,52,50,41,0,19,11,17,39,38,0,19,
860Z200US01864,ZCTA5 01864,113,72,66,59,5,15,0,21,50,51,11,20,47,42,6,9,0,21,0,21,41,41,
860Z200US01867,ZCTA5 01867,509,198,303,167,0,25,12,20,39,45,252,173,206,99,25,41,34,48,8,12,139,67,
860Z200US01876,ZCTA5 01876,631,288,295,166,55,71,180,135,23,20,37,44,336,184,61,57,85,79,126,109,64,53,
860Z200US01879,ZCTA5 01879,557,255,263,150,18,23,60,60,54,64,131,130,294,149,0,21,9,15,179,125,106,122,
860Z200US01880,ZCTA5 01880,573,202,371,171,16,30,92,67,89,116,174,107,202,90,18,25,36,36,33,36,115,57,
860Z200US01886,ZCTA5 01886,201,126,33,38,0,25,0,25,0,25,33,38,168,117,21,25,10,15,0,25,137,116,
860Z200US01887,ZCTA5 01887,283,142,158,109,22,34,12,19,35,41,89,84,125,67,0,25,3,6,40,35,82,61,
860Z200US01890,ZCTA5 01890,388,199,164,117,29,38,0,25,7,11,128,94,224,113,0,25,21,33,33,34,170,90,
860Z200US01901,ZCTA5 01901,578,216,263,132,100,73,102,84,15,40,46,74,315,126,142,88,63,61,44,54,66,76,
860Z200US01902,ZCTA5 01902,14246,1005,6873,693,3141,576,2066,404,1171,379,495,195,7373,625,3035,507,2326,359,1299,294,713,260,
860Z200US01904,ZCTA5 01904,2812,581,1403,327,693,276,440,174,48,39,222,93,1409,321,467,216,339,170,403,167,200,134,
860Z200US01905,ZCTA5 01905,6332,902,3235,586,1133,381,905,250,841,317,356,202,3097,441,1186,389,809,222,872,231,230,138,
860Z200US01906,ZCTA5 01906,1830,472,813,288,118,101,353,202,196,130,146,113,1017,300,23,32,312,224,237,151,445,153,
860Z200US01907,ZCTA5 01907,461,194,161,92,21,32,47,58,43,49,50,55,300,126,30,33,47,61,83,80,140,92,
860Z200US01908,ZCTA5 01908,11,20,0,14,0,14,0,14,0,14,0,14,11,20,0,14,11,20,0,14,0,14,
860Z200US01913,ZCTA5 01913,239,155,73,59,21,30,0,21,24,27,28,33,166,137,24,28,0,21,77,122,65,52,
860Z200US01915,ZCTA5 01915,1335,376,575,215,27,33,272,174,179,110,97,63,760,225,72,81,178,129,345,158,165,84,
860Z200US01921,ZCTA5 01921,81,101,63,98,0,19,0,19,0,19,63,98,18,28,0,19,0,19,0,19,18,28,
860Z200US01922,ZCTA5 01922,48,64,32,53,0,14,0,14,0,14,32,53,16,36,16,36,0,14,0,14,0,14,
860Z200US01923,ZCTA5 01923,786,389,317,167,69,71,22,31,39,54,187,154,469,253,12,15,34,42,93,87,330,227,
860Z200US01929,ZCTA5 01929,26,29,22,26,14,21,0,14,8,13,0,14,4,11,0,14,0,14,0,14,4,11,
860Z200US01930,ZCTA5 01930,550,203,304,137,101,73,82,68,46,55,75,78,246,106,78,65,6,13,111,69,51,54,
860Z200US01937,ZCTA5 01937,55,71,55,71,43,72,0,14,0,14,12,31,0,14,0,14,0,14,0,14,0,14,
860Z200US01938,ZCTA5 01938,179,103,113,69,35,39,0,21,0,21,78,58,66,59,19,27,0,21,14,51,33,28,
860Z200US01940,ZCTA5 01940,301,199,169,117,12,18,1,4,61,58,95,95,132,94,0,21,16,23,47,54,69,79,
860Z200US01944,ZCTA5 01944,23,33,0,19,0,19,0,19,0,19,0,19,23,33,0,19,4,9,0,19,19,31,
860Z200US01945,ZCTA5 01945,382,127,177,98,0,25,0,25,10,17,167,99,205,102,8,16,38,56,90,82,69,61,
860Z200US01949,ZCTA5 01949,406,161,358,148,137,69,116,55,54,46,51,49,48,51,48,51,0,19,0,19,0,19,
860Z200US01950,ZCTA5 01950,310,160,89,69,3,7,26,35,6,10,54,56,221,136,0,21,52,61,17,30,152,114,
860Z200US01951,ZCTA5 01951,10,17,10,17,0,14,0,14,10,17,0,14,0,14,0,14,0,14,0,14,0,14,
860Z200US01952,ZCTA5 01952,357,260,199,124,43,50,43,45,21,34,92,76,158,156,0,19,14,18,83,120,61,49,
860Z200US01960,ZCTA5 01960,3777,668,1865,365,734,309,387,181,456,238,288,127,1912,464,509,165,504,206,482,276,417,160,
860Z200US01965,ZCTA5 01965,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,
860Z200US01966,ZCTA5 01966,109,67,43,38,16,24,0,19,13,20,14,21,66,43,0,19,23,29,18,27,25,26,
860Z200US01969,ZCTA5 01969,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,
860Z200US01970,ZCTA5 01970,5457,692,2337,459,438,285,830,261,480,188,589,204,3120,573,662,307,618,214,1027,327,813,402,
860Z200US01982,ZCTA5 01982,33,29,24,24,0,19,0,19,2,5,22,24,9,15,0,19,0,19,0,19,9,15,
860Z200US01983,ZCTA5 01983,165,114,72,73,10,20,0,19,0,19,62,71,93,87,63,82,16,25,0,19,14,21,
860Z200US01984,ZCTA5 01984,22,23,0,14,0,14,0,14,0,14,0,14,22,23,0,14,0,14,0,14,22,23,
860Z200US01985,ZCTA5 01985,153,96,108,94,0,14,0,14,0,14,108,94,45,30,0,14,6,9,0,14,39,26,
860Z200US02019,ZCTA5 02019,528,250,311,186,21,37,96,88,91,114,103,88,217,123,0,21,119,91,12,17,86,91,
860Z200US02021,ZCTA5 02021,795,332,362,243,6,13,75,66,14,21,267,235,433,189,23,37,36,45,91,78,283,160,
860Z200US02025,ZCTA5 02025,47,43,0,19,0,19,0,19,0,19,0,19,47,43,0,19,0,19,2,4,45,43,
860Z200US02026,ZCTA5 02026,1316,315,556,211,101,82,91,72,111,76,253,135,760,223,82,77,69,52,120,126,489,175,
860Z200US02030,ZCTA5 02030,125,83,50,64,0,19,0,19,0,19,50,64,75,53,0,19,27,40,0,19,48,36,
860Z200US02032,ZCTA5 02032,144,156,51,59,0,14,0,14,51,59,0,14,93,99,0,14,0,14,39,46,54,55,
860Z200US02035,ZCTA5 02035,343,183,194,148,0,21,14,23,0,21,180,146,149,98,15,24,0,21,66,61,68,75,
860Z200US02038,ZCTA5 02038,611,242,247,155,0,29,60,57,0,29,187,144,364,188,0,29,68,62,198,160,98,66,
860Z200US02043,ZCTA5 02043,299,136,115,92,8,17,0,25,30,50,77,61,184,82,13,21,0,25,0,25,171,83,
860Z200US02045,ZCTA5 02045,62,43,16,24,0,21,0,21,16,24,0,21,46,36,0,21,7,11,8,12,31,33,
860Z200US02047,ZCTA5 02047,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,
860Z200US02048,ZCTA5 02048,521,255,257,135,68,72,36,42,90,87,63,52,264,187,105,121,49,67,83,100,27,32,
860Z200US02050,ZCTA5 02050,530,265,247,134,43,53,88,93,49,51,67,85,283,219,0,25,20,30,48,44,215,210,
860Z200US02052,ZCTA5 02052,456,198,218,144,48,77,31,50,29,48,110,106,238,130,0,21,0,21,46,53,192,106,
860Z200US02053,ZCTA5 02053,267,148,81,73,13,22,0,21,68,69,0,21,186,120,4,6,0,21,146,120,36,44,
860Z200US02054,ZCTA5 02054,65,78,32,52,32,52,0,19,0,19,0,19,33,36,7,15,0,19,14,25,12,21,
860Z200US02056,ZCTA5 02056,376,120,317,105,79,42,112,42,47,33,79,85,59,56,2,9,5,12,33,50,19,23,
860Z200US02061,ZCTA5 02061,181,97,83,64,0,21,0,21,0,21,83,64,98,73,10,15,0,21,36,45,52,51,
860Z200US02062,ZCTA5 02062,1543,444,773,299,170,134,152,89,153,129,298,146,770,222,69,79,204,131,231,138,266,105,
860Z200US02066,ZCTA5 02066,125,78,31,44,0,21,6,11,25,42,0,21,94,63,0,21,25,30,36,37,33,40,
860Z200US02067,ZCTA5 02067,430,242,266,156,15,24,164,150,44,40,43,47,164,103,0,21,0,21,60,59,104,85,
860Z200US02071,ZCTA5 02071,37,60,37,60,0,14,0,14,0,14,37,60,0,14,0,14,0,14,0,14,0,14,
860Z200US02072,ZCTA5 02072,793,281,457,184,15,22,63,63,209,158,170,94,336,161,86,76,41,50,77,63,132,70,
860Z200US02081,ZCTA5 02081,474,224,120,85,16,4,20,37,33,39,51,61,354,180,0,21,110,93,49,46,195,149,
860Z200US02090,ZCTA5 02090,247,112,58,47,0,21,15,24,0,21,43,42,189,103,44,49,0,21,0,21,145,87,
860Z200US02093,ZCTA5 02093,92,49,31,29,0,21,0,21,0,21,31,29,61,35,0,21,0,21,9,15,52,32,
860Z200US02108,ZCTA5 02108,193,128,56,42,8,19,16,37,8,19,24,27,137,122,0,14,13,20,0,14,124,115,
860Z200US02109,ZCTA5 02109,67,66,39,58,0,14,37,58,1,4,1,3,28,35,0,14,0,14,0,14,28,35,
860Z200US02110,ZCTA5 02110,42,42,21,34,0,14,0,14,0,14,21,34,21,24,0,14,0,14,0,14,21,24,
860Z200US02111,ZCTA5 02111,234,148,80,81,16,25,38,70,0,19,26,36,154,121,0,19,0,19,11,19,143,120,
860Z200US02113,ZCTA5 02113,258,101,123,82,35,53,0,19,37,39,51,52,135,78,0,19,0,19,29,35,106,66,
860Z200US02114,ZCTA5 02114,1141,408,730,390,45,29,71,58,86,88,528,372,411,182,14,24,14,17,17,45,366,170,
860Z200US02115,ZCTA5 02115,1484,461,313,159,107,70,99,114,36,34,71,45,1171,439,183,97,236,101,195,135,557,372,
860Z200US02116,ZCTA5 02116,1046,288,444,190,30,33,156,150,91,60,167,85,602,199,130,113,161,123,63,49,248,119,
860Z200US02118,ZCTA5 02118,3523,653,1682,481,804,395,244,136,217,124,417,205,1841,380,574,236,269,126,636,318,362,176,
860Z200US02119,ZCTA5 02119,5172,631,2197,425,907,227,618,199,236,106,436,206,2975,469,698,196,811,230,904,298,562,162,
860Z200US02120,ZCTA5 02120,1740,337,670,195,264,127,70,51,112,85,224,132,1070,237,317,146,341,127,279,119,133,103,
860Z200US02121,ZCTA5 02121,5475,732,2343,482,1011,361,796,291,380,175,156,116,3132,448,1145,310,993,283,713,197,281,120,
860Z200US02122,ZCTA5 02122,2471,531,1175,278,373,144,423,217,159,155,220,115,1296,380,472,272,306,172,324,170,194,104,
860Z200US02124,ZCTA5 02124,5896,885,2183,419,459,172,920,281,456,177,348,139,3713,616,1142,380,982,294,1025,337,564,213,
860Z200US02125,ZCTA5 02125,4194,634,1847,382,535,190,596,187,294,164,422,157,2347,394,461,145,584,214,697,231,605,175,
860Z200US02126,ZCTA5 02126,2611,749,1227,435,297,192,533,232,325,196,72,61,1384,382,136,83,483,226,363,188,402,201,
860Z200US02127,ZCTA5 02127,2174,365,971,214,194,115,333,147,136,84,308,131,1203,275,411,199,276,116,203,75,313,148,
860Z200US02128,ZCTA5 02128,16510,1241,8999,830,3440,502,2584,508,1380,352,1595,425,7511,603,2826,431,1789,341,1477,377,1419,260,
860Z200US02129,ZCTA5 02129,996,278,414,155,86,102,49,45,91,67,188,98,582,178,190,128,88,54,94,49,210,89,
860Z200US02130,ZCTA5 02130,5296,607,2221,351,409,162,429,193,455,185,928,263,3075,534,801,296,650,193,485,151,1139,303,
860Z200US02131,ZCTA5 02131,4566,608,2316,372,709,204,573,184,568,161,466,164,2250,335,600,143,586,173,604,223,460,146,
860Z200US02132,ZCTA5 02132,1767,550,945,292,134,96,238,124,256,171,317,160,822,306,82,51,255,195,116,92,369,157,
860Z200US02133,ZCTA5 02133,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,
860Z200US02134,ZCTA5 02134,1077,233,694,187,66,51,69,60,179,139,380,148,383,129,35,62,38,54,96,80,214,97,
860Z200US02135,ZCTA5 02135,3084,582,1334,316,180,124,237,148,151,109,766,182,1750,400,388,180,252,117,125,78,985,352,
860Z200US02136,ZCTA5 02136,5613,1071,2845,683,732,279,1173,470,676,361,264,167,2768,638,149,99,739,317,764,249,1116,492,
860Z200US02138,ZCTA5 02138,1576,348,505,148,59,64,17,43,22,22,407,132,1071,288,50,51,32,41,406,239,583,163,
860Z200US02139,ZCTA5 02139,2398,431,1227,278,223,127,141,84,115,72,748,181,1171,285,217,101,117,64,278,151,559,183,
860Z200US02140,ZCTA5 02140,799,219,368,132,51,47,50,54,0,25,267,120,431,131,35,36,67,59,48,47,281,110,
860Z200US02141,ZCTA5 02141,1087,414,567,281,229,266,46,49,36,31,256,87,520,181,145,88,52,43,61,54,262,103,
860Z200US02142,ZCTA5 02142,242,141,177,105,5,8,5,8,0,14,167,104,65,56,0,14,0,14,0,14,65,56,
860Z200US02143,ZCTA5 02143,1468,415,629,181,104,90,125,107,154,89,246,88,839,327,81,87,209,129,72,69,477,273,
860Z200US02144,ZCTA5 02144,1190,233,622,164,132,118,31,35,66,50,393,151,568,155,60,76,25,23,127,82,356,132,
860Z200US02145,ZCTA5 02145,3167,599,1746,387,644,241,288,163,320,167,494,192,1421,263,581,204,334,131,213,101,293,116,
860Z200US02148,ZCTA5 02148,3688,669,1816,438,436,203,407,131,364,206,609,230,1872,383,396,150,676,289,298,141,502,208,
860Z200US02149,ZCTA5 02149,8089,872,4424,585,1369,316,1319,249,1181,509,555,223,3665,476,1242,327,1020,253,774,194,629,202,
860Z200US02150,ZCTA5 02150,16820,922,9014,666,4017,463,2717,447,1347,477,933,234,7806,590,3459,484,2605,439,721,192,1021,337,
860Z200US02151,ZCTA5 02151,16153,1516,8872,992,2603,648,3999,725,1300,381,970,265,7281,764,1854,433,2674,584,1385,358,1368,343,
860Z200US02152,ZCTA5 02152,2495,577,1282,354,45,50,601,221,331,185,305,174,1213,298,229,149,413,188,245,121,326,199,
860Z200US02155,ZCTA5 02155,2964,740,1520,517,321,240,269,163,150,111,780,311,1444,340,187,142,285,157,136,102,836,280,
860Z200US02163,ZCTA5 02163,242,83,191,63,0,14,0,14,0,14,191,63,51,32,0,14,0,14,0,14,51,32,
860Z200US02169,ZCTA5 02169,2850,622,1512,475,105,90,221,118,417,203,769,407,1338,301,108,73,235,152,333,162,662,189,
860Z200US02170,ZCTA5 02170,592,356,284,185,23,46,0,21,69,100,192,132,308,228,0,21,65,75,37,53,206,187,
860Z200US02171,ZCTA5 02171,625,294,374,204,63,67,87,95,92,101,132,87,251,130,66,59,71,64,0,21,114,80,
860Z200US02176,ZCTA5 02176,1105,390,475,182,27,38,139,93,94,86,215,115,630,297,166,120,30,38,182,207,252,104,
860Z200US02180,ZCTA5 02180,648,289,220,103,32,39,66,54,120,74,2,2,428,246,156,124,83,98,114,157,75,58,
860Z200US02184,ZCTA5 02184,757,303,369,219,46,49,46,44,36,40,241,194,388,172,42,47,91,66,168,111,87,59,
860Z200US02186,ZCTA5 02186,688,241,386,201,0,25,37,44,41,36,308,185,302,113,36,55,20,32,58,79,188,90,
860Z200US02188,ZCTA5 02188,473,251,122,106,0,21,46,71,0,21,76,73,351,191,0,21,144,99,27,32,180,160,
860Z200US02189,ZCTA5 02189,409,241,213,139,1,5,31,50,105,121,76,59,196,125,12,22,95,84,16,25,73,61,
860Z200US02190,ZCTA5 02190,425,175,212,115,11,18,79,81,46,57,76,65,213,97,0,21,30,35,101,58,82,59,
860Z200US02191,ZCTA5 02191,126,105,61,64,0,19,0,19,61,64,0,19,65,62,0,19,15,23,20,33,30,31,
860Z200US02199,ZCTA5 02199,30,50,16,26,16,26,0,14,0,14,0,14,14,24,14,24,0,14,0,14,0,14,
860Z200US02203,ZCTA5 02203,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,
860Z200US02205,ZCTA5 02205,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,
860Z200US02210,ZCTA5 02210,137,83,70,66,0,19,0,19,0,19,70,66,67,45,0,19,0,19,0,19,67,45,
860Z200US02215,ZCTA5 02215,1233,373,657,277,74,59,144,169,48,33,391,161,576,213,16,21,28,38,124,79,408,189,
860Z200US02301,ZCTA5 02301,5072,634,2725,396,718,263,1108,354,551,199,348,212,2347,364,467,171,1176,320,360,170,344,153,
860Z200US02302,ZCTA5 02302,2192,399,936,236,242,110,255,107,303,130,136,80,1256,290,208,113,363,117,280,129,405,177,
860Z200US02322,ZCTA5 02322,97,88,31,34,0,14,0,14,17,27,14,23,66,61,29,35,0,14,14,24,23,27,
860Z200US02324,ZCTA5 02324,556,231,312,118,64,42,156,80,14,13,78,72,244,142,40,60,17,25,43,51,144,109,
860Z200US02325,ZCTA5 02325,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,
860Z200US02330,ZCTA5 02330,148,120,93,101,0,21,65,91,28,45,0,21,55,56,10,18,6,11,0,21,39,55,
860Z200US02332,ZCTA5 02332,139,86,68,48,3,8,0,21,28,38,37,30,71,49,0,21,27,30,18,30,26,24,
860Z200US02333,ZCTA5 02333,203,125,96,70,11,16,23,27,33,49,29,42,107,96,19,20,18,21,55,63,15,21,
860Z200US02338,ZCTA5 02338,80,79,55,55,0,19,22,36,0,19,33,40,25,30,0,19,0,19,11,19,14,22,
860Z200US02339,ZCTA5 02339,60,63,7,23,0,21,7,23,0,21,0,21,53,57,0,21,0,21,0,21,53,57,
860Z200US02341,ZCTA5 02341,116,77,57,63,0,21,46,60,11,16,0,21,59,44,0,21,0,21,0,21,59,44,
860Z200US02343,ZCTA5 02343,347,214,142,138,0,21,0,21,112,128,30,54,205,165,0,21,13,22,56,58,136,141,
860Z200US02346,ZCTA5 02346,429,241,144,115,0,25,5,8,67,86,72,83,285,164,81,64,74,52,28,42,102,104,
860Z200US02347,ZCTA5 02347,54,38,20,21,0,21,13,17,0,21,7,13,34,27,8,13,11,16,1,3,14,16,
860Z200US02350,ZCTA5 02350,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,
860Z200US02351,ZCTA5 02351,348,171,234,150,29,31,50,74,85,65,70,69,114,70,9,15,0,21,30,39,75,53,
860Z200US02356,ZCTA5 02356,296,148,145,90,22,28,63,65,27,35,33,42,151,105,10,25,9,15,76,95,56,49,
860Z200US02357,ZCTA5 02357,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,
860Z200US02359,ZCTA5 02359,251,123,94,73,26,43,0,21,0,21,68,66,157,92,0,21,48,71,34,31,75,60,
860Z200US02360,ZCTA5 02360,1082,318,680,232,123,113,214,126,155,83,188,143,402,175,0,32,42,31,132,95,228,118,
860Z200US02364,ZCTA5 02364,91,85,30,39,0,21,30,39,0,21,0,21,61,57,12,20,29,36,13,21,7,11,
860Z200US02366,ZCTA5 02366,74,67,74,67,21,41,23,22,30,52,0,14,0,14,0,14,0,14,0,14,0,14,
860Z200US02367,ZCTA5 02367,7,11,7,11,0,14,0,14,0,14,7,11,0,14,0,14,0,14,0,14,0,14,
860Z200US02368,ZCTA5 02368,2293,467,1385,381,72,82,692,264,209,145,412,251,908,203,77,72,341,190,212,96,278,146,
860Z200US02370,ZCTA5 02370,212,122,124,92,0,21,72,73,42,53,10,16,88,74,33,49,20,30,0,21,35,44,
860Z200US02375,ZCTA5 02375,343,161,157,77,0,21,66,55,15,25,76,49,186,115,14,22,52,74,62,61,58,50,
860Z200US02379,ZCTA5 02379,60,53,60,53,0,19,15,22,31,44,14,22,0,19,0,19,0,19,0,19,0,19,
860Z200US02382,ZCTA5 02382,172,95,32,33,12,27,1,2,7,11,12,16,140,89,12,20,30,37,92,62,6,11,
860Z200US02420,ZCTA5 02420,317,156,194,96,0,21,0,21,85,71,109,65,123,70,0,21,0,21,42,54,81,49,
860Z200US02421,ZCTA5 02421,348,143,113,75,11,24,0,21,21,31,81,57,235,119,31,36,10,15,44,41,150,107,
860Z200US02445,ZCTA5 02445,1018,269,485,166,46,55,0,25,0,25,439,159,533,192,0,25,9,13,98,108,426,187,
860Z200US02446,ZCTA5 02446,1281,326,460,185,32,43,9,14,3,5,416,175,821,242,27,34,48,29,98,83,648,234,
860Z200US02451,ZCTA5 02451,1550,390,843,220,258,147,312,152,89,69,184,113,707,256,115,96,196,130,76,71,320,178,
860Z200US02452,ZCTA5 02452,630,218,311,158,65,52,160,118,0,21,86,73,319,139,50,48,64,54,34,38,171,116,
860Z200US02453,ZCTA5 02453,3234,654,1578,459,514,225,407,238,259,141,398,164,1656,355,566,253,338,101,159,87,593,257,
860Z200US02457,ZCTA5 02457,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,
860Z200US02458,ZCTA5 02458,246,125,148,98,0,21,0,21,2,7,146,98,98,62,0,21,7,11,8,12,83,60,
860Z200US02459,ZCTA5 02459,304,133,187,115,3,7,0,21,55,86,129,70,117,66,1,3,12,19,3,9,101,62,
860Z200US02460,ZCTA5 02460,162,76,139,76,8,14,25,28,44,36,62,62,23,27,0,19,0,19,0,19,23,27,
860Z200US02461,ZCTA5 02461,185,93,75,55,39,44,0,19,11,21,25,27,110,54,48,46,0,19,0,19,62,46,
860Z200US02462,ZCTA5 02462,56,82,0,14,0,14,0,14,0,14,0,14,56,82,0,14,5,10,26,41,25,40,
860Z200US02464,ZCTA5 02464,39,38,30,36,0,14,0,14,0,14,30,36,9,13,0,14,0,14,0,14,9,13,
860Z200US02465,ZCTA5 02465,350,190,186,134,77,112,0,21,16,26,93,62,164,129,0,21,15,18,29,46,120,115,
860Z200US02466,ZCTA5 02466,171,64,52,34,0,19,0,19,1,3,51,34,119,49,14,21,18,21,0,19,87,43,
